Time (s),Position (mm)
52.47,12.8830
52.52,12.8824
52.57,12.8891
52.62,12.8830
52.67,12.8830
52.72,12.8844
52.78,12.8864
52.83,12.8830
52.88,12.8830
52.94,12.8871
52.99,12.8830
53.04,12.8837
53.13,12.8898
53.18,12.8837
53.23,12.8864
53.30,12.8864
53.35,12.8837
53.40,12.8844
53.47,12.8884
53.52,12.8837
53.57,12.8844
53.64,12.8891
53.69,12.8844
53.74,12.8844
53.79,12.8898
53.84,12.8844
53.90,12.8844
53.95,12.8918
54.00,12.8844
54.05,12.8851
54.10,12.8931
54.15,12.8931
54.21,12.8851
54.26,12.8898
54.32,12.8891
54.38,12.8830
54.43,12.8851
54.49,12.8898
54.55,12.8851
54.60,12.8851
54.67,12.8918
54.73,12.8857
54.78,12.8857
54.83,12.8898
54.88,12.8857
54.94,12.8857
55.01,12.8898
55.06,12.8857
55.11,12.8857
55.17,12.8945
55.23,12.8864
55.28,12.8864
55.34,12.8898
55.39,12.8857
55.44,12.8864
55.51,12.8918
55.56,12.8864
55.62,12.8864
55.67,12.8924
55.72,12.8864
55.78,12.8871
55.85,12.8857
55.90,12.8871
55.95,12.8871
56.01,12.8938
56.07,12.8864
56.12,12.8871
56.19,12.8884
56.24,12.8871
56.29,12.8871
56.36,12.8931
56.42,12.8877
56.47,12.8877
56.54,12.8911
56.59,12.8877
56.64,12.8877
56.72,12.8945
56.77,12.8877
56.82,12.8877
56.87,12.8924
56.92,12.8864
56.99,12.8877
57.04,12.8938
57.09,12.8891
57.14,12.8884
57.19,12.8884
57.25,12.8951
57.31,12.8891
57.36,12.8884
57.43,12.8931
57.48,12.8884
57.53,12.8884
57.60,12.8945
57.66,12.8884
57.71,12.8891
57.78,12.8945
57.83,12.8884
57.88,12.8884
57.95,12.8931
58.00,12.8891
58.05,12.8898
58.12,12.8945
58.17,12.8891
58.23,12.8891
58.28,12.8931
58.33,12.8931
58.38,12.8891
58.43,12.8891
58.51,12.8938
58.56,12.8891
58.61,12.8898
58.67,12.8938
58.73,12.8898
58.78,12.8898
58.83,12.8938
58.88,12.8898
58.93,12.8898
58.99,12.8918
59.05,12.8931
59.10,12.8898
59.15,12.8904
59.21,12.8965
59.27,12.8898
59.32,12.8898
59.38,12.8951
59.43,12.8898
59.48,12.8911
59.54,12.8911
59.59,12.8904
59.64,12.8904
59.72,12.8971
59.77,12.8904
59.82,12.8898
59.88,12.8965
59.93,12.8904
59.98,12.8898
60.06,12.8945
60.11,12.8904
60.16,12.8904
60.22,12.8945
60.27,12.8911
60.32,12.8911
60.37,12.8978
60.42,12.8911
60.47,12.8918
60.52,12.8911
60.58,12.8951
60.64,12.8911
60.69,12.8911
60.78,12.8978
60.83,12.8911
60.88,12.8918
60.95,12.8971
61.00,12.8911
61.05,12.8924
61.14,12.8965
61.19,12.8911
61.24,12.8924
61.33,12.8951
61.38,12.8911
61.43,12.8918
61.50,12.8978
61.55,12.8918
61.60,12.8924
61.67,12.8945
61.73,12.8918
61.78,12.8918
61.85,12.8951
61.90,12.8918
61.95,12.8931
62.02,12.8965
62.07,12.8918
62.12,12.8924
62.18,12.8971
62.23,12.8924
62.29,12.8924
62.36,12.8958
62.42,12.8924
62.47,12.8924
62.55,12.8971
62.60,12.8924
62.65,12.8924
62.71,12.8991
62.77,12.8931
62.82,12.8931
62.90,12.8958
62.95,12.8924
63.00,12.8938
63.08,12.8978
63.13,12.8931
63.18,12.8938
63.25,12.8978
63.30,12.8931
63.36,12.8931
63.41,12.8978
63.46,12.8931
63.51,12.8938
63.56,12.8938
63.63,12.8998
63.68,12.8931
63.73,12.8938
63.80,12.8998
63.86,12.8938
63.91,12.8938
63.98,12.8958
64.03,12.8938
64.08,12.8945
64.16,12.9005
64.21,12.8931
64.26,12.8945
64.31,12.9012
64.37,12.8938
64.42,12.8945
64.49,12.8985
64.54,12.8945
64.60,12.8938
64.66,12.8985
64.71,12.8945
64.77,12.8945
64.84,12.9018
64.89,12.8945
64.94,12.8945
65.00,12.8985
65.06,12.8945
65.12,12.8945
65.20,12.9005
65.26,12.8945
65.31,12.8945
65.36,12.9005
65.41,12.8945
65.47,12.8945
65.55,12.8985
65.60,12.8945
65.66,12.8951
65.73,12.9018
65.78,12.8951
65.83,12.8958
65.88,12.9005
65.94,12.8951
65.99,12.8951
66.06,12.9018
66.11,12.8958
66.16,12.8951
66.22,12.8978
66.27,12.8958
66.32,12.8978
66.40,12.8998
66.45,12.8958
66.50,12.8951
66.56,12.9039
66.62,12.8951
66.67,12.8951
66.73,12.8985
66.78,12.8958
66.84,12.8965
66.90,12.9005
66.95,12.8958
67.00,12.8958
67.06,12.9032
67.11,12.8958
67.17,12.8958
67.22,12.9018
67.27,12.8958
67.32,12.8958
67.39,12.8971
67.45,12.8958
67.50,12.8965
67.56,12.9025
67.61,12.8958
67.66,12.8965
67.73,12.9032
67.78,12.8965
67.83,12.8965
67.89,12.8978
67.94,12.8965
67.99,12.8965
68.06,12.9025
68.11,12.8965
68.16,12.8965
68.22,12.9012
68.27,12.8971
68.32,12.8965
68.37,12.8978
68.42,12.8978
68.48,12.8971
68.53,12.8971
68.58,12.9039
68.64,12.8965
68.69,12.8971
68.76,12.9018
68.81,12.8971
68.86,12.8965
68.92,12.8978
68.97,12.8971
69.02,12.8971
69.09,12.9039
69.14,12.8971
69.19,12.8971
69.26,12.9005
69.32,12.8971
69.37,12.8978
69.43,12.9039
69.48,12.8958
69.53,12.8978
69.60,12.9025
69.65,12.8978
69.71,12.9018
69.77,12.9018
69.82,12.8978
69.87,12.8978
69.94,12.9072
70.00,12.8978
70.05,12.8991
70.10,12.9059
70.17,12.8978
70.22,12.8985
70.29,12.9012
70.35,12.8978
70.40,12.8985
70.47,12.9052
70.52,12.8985
70.57,12.8978
70.63,12.9012
70.69,12.8978
70.74,12.8985
70.82,12.9052
70.87,12.9005
70.92,12.9005
70.99,12.9072
71.04,12.8998
71.09,12.9018
71.16,12.9045
71.22,12.9005
71.27,12.9005
71.33,12.9086
71.38,12.9005
71.43,12.9012
71.49,12.9045
71.54,12.9005
71.59,12.9005
71.66,12.9052
71.71,12.9012
71.76,12.9012
71.82,12.9072
71.87,12.9012
71.92,12.9012
71.99,12.9072
72.05,12.9012
72.10,12.9039
72.15,12.9059
72.21,12.9012
72.26,12.9012
72.33,12.9086
72.38,12.9018
72.43,12.9012
72.50,12.9059
72.55,12.9012
72.60,12.9018
72.67,12.9052
72.72,12.9012
72.77,12.9018
72.83,12.9072
72.88,12.9018
72.93,12.8998
73.01,12.9045
73.06,12.8998
73.11,12.8998
73.16,12.9032
73.22,12.8991
73.27,12.8998
73.36,12.9059
73.41,12.8998
73.46,12.9045
73.53,12.9045
73.58,12.9005
73.63,12.9005
73.70,12.9072
73.75,12.9005
73.80,12.9005
73.87,12.9039
73.92,12.9005
73.97,12.9012
74.03,12.9065
74.09,12.9025
74.14,12.9012
74.19,12.9052
74.24,12.9045
74.29,12.9005
74.34,12.9012
74.40,12.9052
74.46,12.9012
74.51,12.9012
74.56,12.9059
74.61,12.9052
74.66,12.9012
74.71,12.9012
74.78,12.9059
74.84,12.9012
74.89,12.9012
74.97,12.9059
75.03,12.9012
75.08,12.9012
75.16,12.9059
75.21,12.9018
75.26,12.9018
75.34,12.9059
75.40,12.9018
