Time (s),Position (mm)
6.305,3.188075
6.31,3.188254
6.315,3.18843
6.32,3.188614
6.325,3.188786
6.33,3.18896
6.335,3.189141
6.34,3.189315
6.345,3.189503
6.35,3.189692
6.355,3.189882
6.36,3.190082
6.365,3.190276
6.37,3.19048
6.375,3.190684
6.38,3.190899
6.385,3.191116
6.39,3.191315
6.395,3.191514
6.4,3.191705
6.405,3.191883
6.41,3.19207
6.415,3.192249
6.42,3.19243
6.425,3.19262
6.43,3.192821
6.435,3.193038
6.44,3.193246
6.445,3.193454
6.45,3.193658
6.455,3.193847
6.46,3.194041
6.465,3.194226
6.47,3.194397
6.475,3.194577
6.48,3.194754
6.485,3.194943
6.49,3.19514
6.495,3.195327
6.5,3.195522
6.505,3.195723
6.51,3.195946
6.515,3.196167
6.52,3.196385
6.525,3.196603
6.53,3.1968
6.535,3.196998
6.54,3.197189
6.545,3.197374
6.55,3.197567
6.555,3.197757
6.56,3.19796
6.565,3.198163
6.57,3.198363
6.575,3.19857
6.58,3.198764
6.585,3.198961
6.59,3.199157
6.595,3.199332
6.6,3.199508
6.605,3.199684
6.61,3.199837
6.615,3.19996
6.62,3.200088
6.625,3.200226
6.63,3.200352
6.635,3.20046
6.64,3.200586
6.645,3.200725
6.65,3.200853
6.655,3.200954
6.66,3.20106
6.665,3.201186
6.67,3.201313
6.675,3.201419
6.68,3.201522
6.685,3.201647
6.69,3.201779
6.695,3.201896
6.7,3.202019
6.705,3.20216
6.71,3.2023
6.715,3.202422
6.72,3.202556
6.725,3.202702
6.73,3.202838
6.735,3.202946
6.74,3.203061
6.745,3.203193
6.75,3.203322
6.755,3.203431
6.76,3.203551
6.765,3.203689
6.77,3.203823
6.775,3.203958
6.78,3.204112
6.785,3.204267
6.79,3.204398
6.795,3.204526
6.8,3.204668
6.805,3.20481
6.81,3.204969
6.815,3.205145
6.82,3.205329
6.825,3.205531
6.83,3.205733
6.835,3.205946
6.84,3.206157
6.845,3.206365
6.85,3.206578
6.855,3.206786
6.86,3.207004
6.865,3.207228
6.87,3.207467
6.875,3.207713
6.88,3.207969
6.885,3.208221
6.89,3.208476
6.895,3.208714
6.9,3.208951
6.905,3.209174
6.91,3.209392
6.915,3.209608
6.92,3.209802
6.925,3.209995
6.93,3.210183
6.935,3.210345
6.94,3.210502
6.945,3.210666
6.95,3.210815
6.955,3.210933
6.96,3.211052
6.965,3.211186
6.97,3.211316
6.975,3.211423
6.98,3.211531
6.985,3.21166
6.99,3.211792
6.995,3.211921
7,3.212072
7.005,3.212229
7.01,3.212368
7.015,3.212502
7.02,3.212649
7.025,3.212793
7.03,3.21292
7.035,3.21306
7.04,3.213211
7.045,3.213348
7.05,3.213481
7.055,3.21363
7.06,3.213778
7.065,3.213915
7.07,3.214067
7.075,3.214225
7.08,3.214363
7.085,3.214491
7.09,3.214634
7.095,3.214776
7.1,3.214908
7.105,3.215057
7.11,3.215214
7.115,3.21536
7.12,3.215518
7.125,3.215684
7.13,3.215837
7.135,3.215996
7.14,3.216163
7.145,3.216317
7.15,3.216462
7.155,3.21662
7.16,3.216774
7.165,3.216926
7.17,3.217094
7.175,3.217259
7.18,3.217416
7.185,3.217586
7.19,3.217752
7.195,3.217907
7.2,3.218074
7.205,3.21824
7.21,3.218395
7.215,3.218564
7.22,3.218731
7.225,3.218894
7.23,3.219071
7.235,3.219243
7.24,3.219388
7.245,3.21953
7.25,3.21968
7.255,3.219826
7.26,3.21999
7.265,3.220166
7.27,3.220325
7.275,3.220468
7.28,3.22062
7.285,3.220769
7.29,3.220897
7.295,3.221029
7.3,3.221175
7.305,3.221315
7.31,3.221427
7.315,3.221535
7.32,3.221662
7.325,3.221805
7.33,3.221983
7.335,3.222173
7.34,3.222347
7.345,3.222522
7.35,3.222696
7.355,3.222846
7.36,3.222974
7.365,3.223114
7.37,3.223261
7.375,3.223431
7.38,3.223623
7.385,3.22384
7.39,3.224072
7.395,3.224319
7.4,3.224568
7.405,3.224784
7.41,3.224971
7.415,3.225148
7.42,3.225304
7.425,3.225423
7.43,3.225527
7.435,3.225648
7.44,3.225777
7.445,3.225889
7.45,3.225991
7.455,3.226114
7.46,3.226249
7.465,3.226371
7.47,3.226461
7.475,3.226514
7.48,3.22656
7.485,3.226641
7.49,3.22675
7.495,3.226859
7.5,3.226947
7.505,3.227004
7.51,3.227059
7.515,3.227149
7.52,3.227262
7.525,3.227371
7.53,3.227456
7.535,3.227509
7.54,3.227532
7.545,3.227544
7.55,3.227598
7.555,3.227698
7.56,3.227813
7.565,3.227915
7.57,3.228002
7.575,3.228109
7.58,3.228235
7.585,3.228355
7.59,3.228466
7.595,3.228599
7.6,3.228742
7.605,3.228875
7.61,3.229021
7.615,3.22918
7.62,3.229331
7.625,3.22949
7.63,3.229661
7.635,3.22982
7.64,3.229984
7.645,3.230156
7.65,3.230316
7.655,3.230476
7.66,3.230646
7.665,3.230819
7.67,3.231012
7.675,3.231204
7.68,3.231379
7.685,3.23156
