t_rel_s,lvdt_v,lvdt_mm,state
2.099452,6.047180,11.382917,lowering
2.103170,6.047180,11.382917,lowering
2.106679,6.047180,11.382917,lowering
2.110089,6.047180,11.382917,lowering
2.113509,6.047180,11.382917,lowering
2.116911,6.046870,11.382294,lowering
2.120313,6.046870,11.382294,lowering
2.123772,6.046870,11.382294,lowering
2.127332,6.046870,11.382294,lowering
2.130981,6.046870,11.382294,lowering
2.134690,6.046870,11.382294,lowering
2.138184,6.046870,11.382294,lowering
2.141638,6.046870,11.382294,lowering
2.145075,6.046870,11.382294,lowering
2.148481,6.046870,11.382294,lowering
2.151882,6.046870,11.382294,lowering
2.155421,6.046870,11.382294,lowering
2.159013,6.046870,11.382294,lowering
2.162673,6.047180,11.382917,lowering
2.166399,6.047180,11.382917,lowering
2.169898,6.047180,11.382917,lowering
2.173347,6.047180,11.382917,lowering
2.176774,6.047180,11.382917,lowering
2.180177,6.047180,11.382917,lowering
2.183576,6.047180,11.382917,lowering
2.187036,6.047180,11.382917,lowering
2.190597,6.047180,11.382917,lowering
2.194246,6.047180,11.382917,lowering
2.197952,6.047180,11.382917,lowering
2.201483,6.047180,11.382917,lowering
2.204882,6.047180,11.382917,lowering
2.208304,6.047180,11.382917,lowering
2.211704,6.047180,11.382917,lowering
2.215102,6.047180,11.382917,lowering
2.218560,6.047180,11.382917,lowering
2.222116,6.047180,11.382917,lowering
2.225762,6.047180,11.382917,lowering
2.229466,6.047180,11.382917,lowering
2.233064,6.047180,11.382917,lowering
2.236481,6.047180,11.382917,lowering
2.239945,6.047180,11.382917,lowering
2.243420,6.047180,11.382917,lowering
2.247095,6.047180,11.382917,lowering
2.250694,6.047180,11.382917,lowering
2.254025,6.046870,11.382294,lowering
2.257218,6.046870,11.382294,lowering
2.260472,6.046870,11.382294,lowering
2.263792,6.046870,11.382294,lowering
2.267202,6.046870,11.382294,lowering
2.270606,6.046870,11.382294,lowering
2.274029,6.046870,11.382294,lowering
2.277436,6.046870,11.382294,lowering
2.280899,6.046870,11.382294,lowering
2.284442,6.046870,11.382294,lowering
2.288101,6.046870,11.382294,lowering
2.291818,6.046870,11.382294,lowering
2.295378,6.046870,11.382294,lowering
2.298783,6.046870,11.382294,lowering
2.302208,6.046870,11.382294,lowering
2.305620,6.046870,11.382294,lowering
2.309045,6.046870,11.382294,lowering
2.312475,6.046870,11.382294,lowering
2.315878,6.046870,11.382294,lowering
2.319297,6.046870,11.382294,lowering
2.322724,6.047180,11.382917,lowering
2.326131,6.047180,11.382917,lowering
2.329532,6.047180,11.382917,lowering
2.332990,6.047180,11.382917,lowering
2.336524,6.047180,11.382917,lowering
2.340193,6.047180,11.382917,lowering
2.343947,6.047180,11.382917,lowering
2.347497,6.047180,11.382917,lowering
2.350902,6.047180,11.382917,lowering
2.354326,6.047180,11.382917,lowering
2.357728,6.047180,11.382917,lowering
2.361128,6.047180,11.382917,lowering
2.364591,6.047180,11.382917,lowering
2.368125,6.047180,11.382917,lowering
2.371781,6.047180,11.382917,lowering
2.375534,6.047180,11.382917,lowering
2.379075,6.047180,11.382917,lowering
2.382481,6.047180,11.382917,lowering
2.385900,6.047180,11.382917,lowering
2.389330,6.046870,11.382294,lowering
2.392726,6.046870,11.382294,lowering
2.396140,6.046870,11.382294,lowering
2.399540,6.046870,11.382294,lowering
2.402940,6.046870,11.382294,lowering
2.406360,6.046870,11.382294,lowering
2.409759,6.046870,11.382294,lowering
2.413159,6.047180,11.382917,lowering
2.416581,6.047180,11.382917,lowering
2.419984,6.047180,11.382917,lowering
2.423383,6.047180,11.382917,lowering
2.426840,6.047180,11.382917,lowering
2.430370,6.047180,11.382917,lowering
2.434043,6.047180,11.382917,lowering
2.437750,6.047180,11.382917,lowering
2.441451,6.047180,11.382917,lowering
2.444908,6.047180,11.382917,lowering
2.448461,6.047180,11.382917,lowering
2.451923,6.047180,11.382917,lowering
2.455351,6.047180,11.382917,lowering
2.458776,6.046870,11.382294,lowering
2.462182,6.046870,11.382294,lowering
2.465586,6.046870,11.382294,lowering
2.469060,6.046870,11.382294,lowering
2.472597,6.046870,11.382294,lowering
2.476257,6.046870,11.382294,lowering
2.479972,6.046870,11.382294,lowering
2.483521,6.047180,11.382917,lowering
2.486925,6.047180,11.382917,lowering
2.490350,6.047180,11.382917,lowering
2.493753,6.047180,11.382917,lowering
2.497152,6.047180,11.382917,lowering
2.500612,6.047180,11.382917,lowering
2.504148,6.046870,11.382294,lowering
2.507807,6.046870,11.382294,lowering
2.511552,6.046870,11.382294,lowering
2.515092,6.046870,11.382294,lowering
2.518496,6.046870,11.382294,lowering
2.521916,6.046870,11.382294,lowering
2.525346,6.046870,11.382294,lowering
2.528746,6.047180,11.382917,lowering
2.532171,6.047180,11.382917,lowering
2.535578,6.047180,11.382917,lowering
2.539005,6.047180,11.382917,lowering
2.543451,6.047180,11.382917,lowering
2.546937,6.047180,11.382917,lowering
2.550555,6.046870,11.382294,lowering
2.554009,6.046870,11.382294,lowering
2.557433,6.046870,11.382294,lowering
2.560900,6.046870,11.382294,lowering
